frame,phase,state,detected,total_us,acquire_us,border_us,threshold_us,morphology_us,blobs_us,track_us,control_us,roi_w,roi_h,border,err,left,right
269,busca,SEARCHING,0,566,0,0,104,384,78,0,0,320,240,0,0.0000,0.480,-0.480
270,busca,SEARCHING,0,579,0,0,109,395,74,0,0,320,240,0,0.0000,0.480,-0.480
271,busca,SEARCHING,0,545,0,0,104,370,71,0,0,320,240,0,0.0000,0.480,-0.480
272,busca,SEARCHING,0,529,0,0,104,358,67,0,0,320,240,0,0.0000,0.480,-0.480
273,busca,SEARCHING,0,521,0,0,99,355,67,0,0,320,240,0,0.0000,0.480,-0.480
274,busca,SEARCHING,0,521,0,0,99,355,67,0,0,320,240,0,0.0000,0.480,-0.480
275,busca,SEARCHING,0,518,0,0,99,353,66,0,0,320,240,0,0.0000,0.480,-0.480
276,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
277,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
278,busca,SEARCHING,0,521,0,0,98,353,70,0,0,320,240,0,0.0000,0.480,-0.480
279,busca,SEARCHING,0,552,0,0,104,376,72,0,0,320,240,0,0.0000,0.480,-0.480
280,busca,SEARCHING,0,573,0,0,109,390,74,0,0,320,240,0,0.0000,0.480,-0.480
281,busca,SEARCHING,0,589,0,0,115,400,74,0,0,320,240,0,0.0000,0.480,-0.480
282,busca,SEARCHING,0,581,0,0,109,398,73,0,0,320,240,0,0.0000,0.480,-0.480
283,busca,SEARCHING,0,545,0,0,104,370,70,0,0,320,240,0,0.0000,0.480,-0.480
284,busca,SEARCHING,0,531,0,0,103,360,67,0,0,320,240,0,0.0000,0.480,-0.480
285,busca,SEARCHING,0,524,0,0,99,352,73,0,0,320,240,0,0.0000,0.480,-0.480
286,busca,SEARCHING,0,522,0,0,99,356,67,0,0,320,240,0,0.0000,0.480,-0.480
287,busca,SEARCHING,0,521,0,0,101,353,67,0,0,320,240,0,0.0000,0.480,-0.480
288,busca,SEARCHING,0,516,0,0,96,353,67,0,0,320,240,0,0.0000,0.480,-0.480
289,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
290,busca,SEARCHING,0,521,0,0,99,353,69,0,0,320,240,0,0.0000,0.480,-0.480
291,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
292,busca,SEARCHING,0,525,0,0,99,359,67,0,0,320,240,0,0.0000,0.480,-0.480
293,busca,SEARCHING,0,522,0,0,102,353,67,0,0,320,240,0,0.0000,0.480,-0.480
294,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
295,busca,SEARCHING,0,523,0,0,99,353,71,0,0,320,240,0,0.0000,0.480,-0.480
296,busca,SEARCHING,0,522,0,0,99,356,66,0,0,320,240,0,0.0000,0.480,-0.480
297,busca,SEARCHING,0,522,0,0,102,353,67,0,0,320,240,0,0.0000,0.480,-0.480
298,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
299,busca,SEARCHING,0,516,0,0,97,352,67,0,0,320,240,0,0.0000,0.480,-0.480
300,busca,SEARCHING,0,519,0,0,96,353,70,0,0,320,240,0,0.0000,0.480,-0.480
301,busca,SEARCHING,0,498,0,0,94,340,63,1,0,320,240,0,0.0000,0.480,-0.480
302,busca,SEARCHING,0,495,0,0,92,339,63,0,0,320,240,0,0.0000,0.480,-0.480
303,busca,SEARCHING,0,497,0,0,97,336,64,0,0,320,240,0,0.0000,0.480,-0.480
304,busca,SEARCHING,0,492,0,0,92,337,63,0,0,320,240,0,0.0000,0.480,-0.480
305,busca,SEARCHING,0,496,0,0,94,336,65,0,0,320,240,0,0.0000,0.480,-0.480
306,busca,SEARCHING,0,496,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
307,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
308,busca,SEARCHING,0,500,0,0,97,339,64,0,0,320,240,0,0.0000,0.480,-0.480
309,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
310,busca,SEARCHING,0,495,0,0,94,336,64,0,0,320,240,0,0.0000,0.480,-0.480
311,busca,SEARCHING,0,496,0,0,95,337,63,0,0,320,240,0,0.0000,0.480,-0.480
312,busca,SEARCHING,0,496,0,0,95,336,65,0,0,320,240,0,0.0000,0.480,-0.480
313,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
314,busca,SEARCHING,0,499,0,0,95,339,64,1,0,320,240,0,0.0000,0.480,-0.480
315,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
316,busca,SEARCHING,0,497,0,0,96,336,64,0,0,320,240,0,0.0000,0.480,-0.480
317,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
318,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
319,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
320,busca,SEARCHING,0,498,0,0,94,337,67,0,0,320,240,0,0.0000,0.480,-0.480
321,busca,SEARCHING,0,498,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
322,busca,SEARCHING,0,497,0,0,93,340,64,0,0,320,240,0,0.0000,0.480,-0.480
323,busca,SEARCHING,0,496,0,0,95,337,64,0,0,320,240,0,0.0000,0.480,-0.480
324,busca,SEARCHING,0,495,0,0,95,337,63,0,0,320,240,0,0.0000,0.480,-0.480
325,busca,SEARCHING,0,496,0,0,94,337,63,0,0,320,240,0,0.0000,0.480,-0.480
326,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
327,busca,SEARCHING,0,498,0,0,94,337,67,0,0,320,240,0,0.0000,0.480,-0.480
328,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
329,busca,SEARCHING,0,498,0,0,94,339,64,0,1,320,240,0,0.0000,0.480,-0.480
330,busca,SEARCHING,0,497,0,0,97,336,64,0,0,320,240,0,0.0000,0.480,-0.480
331,busca,SEARCHING,0,497,0,0,94,338,63,0,0,320,240,0,0.0000,0.480,-0.480
332,busca,SEARCHING,0,505,0,0,94,344,67,0,0,320,240,0,0.0000,0.480,-0.480
333,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
334,busca,SEARCHING,0,549,0,0,104,374,70,0,0,320,240,0,0.0000,0.480,-0.480
335,busca,SEARCHING,0,523,0,0,103,352,67,0,0,320,240,0,0.0000,0.480,-0.480
336,busca,SEARCHING,0,523,0,0,100,356,67,0,0,320,240,0,0.0000,0.480,-0.480
337,busca,SEARCHING,0,520,0,0,99,353,68,0,0,320,240,0,0.0000,0.480,-0.480
338,busca,SEARCHING,0,550,0,0,103,372,75,0,0,320,240,0,0.0000,0.480,-0.480
339,busca,SEARCHING,0,577,0,0,107,396,74,0,0,320,240,0,0.0000,0.480,-0.480
340,busca,SEARCHING,0,574,0,0,109,390,74,0,0,320,240,0,0.0000,0.480,-0.480
341,busca,SEARCHING,0,609,0,0,116,415,78,0,0,320,240,0,0.0000,0.480,-0.480
342,busca,SEARCHING,0,612,0,0,119,415,77,0,0,320,240,0,0.0000,0.480,-0.480
343,busca,SEARCHING,0,589,0,0,109,398,82,0,0,320,240,0,0.0000,0.480,-0.480
344,busca,SEARCHING,0,659,0,0,123,449,87,0,0,320,240,0,0.0000,0.480,-0.480
345,busca,SEARCHING,0,694,0,0,129,470,93,1,0,320,240,0,0.0000,0.480,-0.480
346,busca,SEARCHING,0,740,0,0,149,497,94,0,0,320,240,0,0.0000,0.480,-0.480
347,busca,SEARCHING,0,834,0,0,151,575,108,0,0,320,240,0,0.0000,0.480,-0.480
348,busca,SEARCHING,0,862,0,0,163,591,108,0,0,320,240,0,0.0000,0.480,-0.480
349,busca,SEARCHING,0,741,0,0,148,499,94,0,0,320,240,0,0.0000,0.480,-0.480
350,busca,SEARCHING,0,664,0,0,130,451,83,0,0,320,240,0,0.0000,0.480,-0.480
351,busca,SEARCHING,0,645,0,0,122,440,83,0,0,320,240,0,0.0000,0.480,-0.480
352,busca,SEARCHING,0,606,0,0,116,411,79,0,0,320,240,0,0.0000,0.480,-0.480
353,busca,SEARCHING,0,613,0,0,115,420,78,0,0,320,240,0,0.0000,0.480,-0.480
354,busca,SEARCHING,0,606,0,0,116,411,78,0,0,320,240,0,0.0000,0.480,-0.480
355,busca,SEARCHING,0,587,0,0,109,390,87,0,0,320,240,0,0.0000,0.480,-0.480
356,busca,SEARCHING,0,578,0,0,109,395,74,0,0,320,240,0,0.0000,0.480,-0.480
357,busca,SEARCHING,0,573,0,0,110,390,73,0,0,320,240,0,0.0000,0.480,-0.480
358,busca,SEARCHING,0,555,0,0,109,372,74,0,0,320,240,0,0.0000,0.480,-0.480
359,busca,SEARCHING,0,547,0,0,104,373,70,0,0,320,240,0,0.0000,0.480,-0.480
360,busca,SEARCHING,0,547,0,0,106,370,71,0,0,320,240,0,0.0000,0.480,-0.480
361,busca,SEARCHING,0,540,0,0,104,368,66,0,1,320,240,0,0.0000,0.480,-0.480
362,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
363,busca,SEARCHING,0,522,0,0,99,356,67,0,0,320,240,0,0.0000,0.480,-0.480
364,busca,SEARCHING,0,522,0,0,99,356,67,0,0,320,240,0,0.0000,0.480,-0.480
365,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
366,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
367,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
368,busca,SEARCHING,0,554,0,0,104,379,70,0,0,320,240,0,0.0000,0.480,-0.480
369,busca,SEARCHING,0,585,0,0,117,394,74,0,0,320,240,0,0.0000,0.480,-0.480
370,busca,SEARCHING,0,593,0,0,115,404,74,0,0,320,240,0,0.0000,0.480,-0.480
371,busca,SEARCHING,0,577,0,0,109,393,74,0,0,320,240,0,0.0000,0.480,-0.480
372,busca,SEARCHING,0,547,0,0,106,370,71,0,0,320,240,0,0.0000,0.480,-0.480
373,busca,SEARCHING,0,539,0,0,101,371,67,0,0,320,240,0,0.0000,0.480,-0.480
374,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
375,busca,SEARCHING,0,521,0,0,99,355,67,0,0,320,240,0,0.0000,0.480,-0.480
376,busca,SEARCHING,0,518,0,0,96,355,67,0,0,320,240,0,0.0000,0.480,-0.480
377,busca,SEARCHING,0,493,0,0,92,337,64,0,0,320,240,0,0.0000,0.480,-0.480
378,busca,SEARCHING,0,493,0,0,92,337,64,0,0,320,240,0,0.0000,0.480,-0.480
379,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
380,busca,SEARCHING,0,493,0,0,92,336,65,0,0,320,240,0,0.0000,0.480,-0.480
381,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
382,busca,SEARCHING,0,497,0,0,92,340,63,1,0,320,240,0,0.0000,0.480,-0.480
383,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
384,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
385,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
386,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
387,busca,SEARCHING,0,496,0,0,95,337,64,0,0,320,240,0,0.0000,0.480,-0.480
388,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
389,busca,SEARCHING,0,498,0,0,94,338,64,0,0,320,240,0,0.0000,0.480,-0.480
390,busca,SEARCHING,0,497,0,0,96,337,64,0,0,320,240,0,0.0000,0.480,-0.480
391,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
392,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
393,busca,SEARCHING,0,496,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
394,busca,SEARCHING,0,497,0,0,94,337,66,0,0,320,240,0,0.0000,0.480,-0.480
395,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
396,busca,SEARCHING,0,498,0,0,94,339,64,0,1,320,240,0,0.0000,0.480,-0.480
397,busca,SEARCHING,0,498,0,0,97,337,64,0,0,320,240,0,0.0000,0.480,-0.480
398,busca,SEARCHING,0,493,0,0,92,337,64,0,0,320,240,0,0.0000,0.480,-0.480
399,busca,SEARCHING,0,493,0,0,92,337,64,0,0,320,240,0,0.0000,0.480,-0.480
400,busca,SEARCHING,0,492,0,0,92,336,64,0,0,320,240,0,0.0000,0.480,-0.480
401,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
402,busca,SEARCHING,0,495,0,0,92,339,64,0,0,320,240,0,0.0000,0.480,-0.480
403,busca,SEARCHING,0,498,0,0,95,339,63,0,1,320,240,0,0.0000,0.480,-0.480
404,busca,SEARCHING,0,497,0,0,97,336,64,0,0,320,240,0,0.0000,0.480,-0.480
405,busca,SEARCHING,0,496,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
406,busca,SEARCHING,0,493,0,0,92,337,64,0,0,320,240,0,0.0000,0.480,-0.480
407,busca,SEARCHING,0,493,0,0,92,337,64,0,0,320,240,0,0.0000,0.480,-0.480
408,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
409,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
410,busca,SEARCHING,0,497,0,0,95,338,64,0,0,320,240,0,0.0000,0.480,-0.480
411,busca,SEARCHING,0,496,0,0,95,336,64,0,1,320,240,0,0.0000,0.480,-0.480
412,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
413,busca,SEARCHING,0,495,0,0,93,337,64,0,1,320,240,0,0.0000,0.480,-0.480
414,busca,SEARCHING,0,496,0,0,94,336,64,0,1,320,240,0,0.0000,0.480,-0.480
415,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
416,busca,SEARCHING,0,498,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
417,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
418,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
419,busca,SEARCHING,0,513,0,0,111,337,65,0,0,320,240,0,0.0000,0.480,-0.480
420,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
421,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
422,busca,SEARCHING,0,501,0,0,94,343,64,0,0,320,240,0,0.0000,0.480,-0.480
423,busca,SEARCHING,0,499,0,0,95,340,63,0,0,320,240,0,0.0000,0.480,-0.480
424,busca,SEARCHING,0,521,0,0,101,352,67,0,0,320,240,0,0.0000,0.480,-0.480
425,busca,SEARCHING,0,517,0,0,99,352,66,0,0,320,240,0,0.0000,0.480,-0.480
426,busca,SEARCHING,0,502,0,0,95,343,63,0,1,320,240,0,0.0000,0.480,-0.480
427,busca,SEARCHING,0,500,0,0,95,341,64,0,0,320,240,0,0.0000,0.480,-0.480
428,busca,SEARCHING,0,521,0,0,95,353,72,0,0,320,240,0,0.0000,0.480,-0.480
429,busca,SEARCHING,0,550,0,0,104,374,70,0,0,320,240,0,0.0000,0.480,-0.480
430,busca,SEARCHING,0,551,0,0,110,370,71,0,0,320,240,0,0.0000,0.480,-0.480
431,busca,SEARCHING,0,582,0,0,110,394,78,0,0,320,240,0,0.0000,0.480,-0.480
432,busca,SEARCHING,0,608,0,0,115,415,78,0,0,320,240,0,0.0000,0.480,-0.480
433,busca,SEARCHING,0,609,0,0,116,415,78,0,0,320,240,0,0.0000,0.480,-0.480
434,busca,SEARCHING,0,647,0,0,115,446,85,0,0,320,240,0,0.0000,0.480,-0.480
435,busca,SEARCHING,0,692,0,0,134,464,93,0,0,320,240,0,0.0000,0.480,-0.480
436,busca,SEARCHING,0,784,0,0,149,534,100,1,0,320,240,0,0.0000,0.480,-0.480
437,busca,SEARCHING,0,735,0,0,143,498,94,0,0,320,240,0,0.0000,0.480,-0.480
438,busca,SEARCHING,0,667,0,0,129,451,85,0,0,320,240,0,0.0000,0.480,-0.480
439,busca,SEARCHING,0,690,0,0,130,471,88,0,0,320,240,0,0.0000,0.480,-0.480
440,busca,SEARCHING,0,767,0,0,139,527,101,0,0,320,240,0,0.0000,0.480,-0.480
441,busca,SEARCHING,0,713,0,0,139,486,88,0,0,320,240,0,0.0000,0.480,-0.480
442,busca,SEARCHING,0,645,0,0,122,440,83,0,0,320,240,0,0.0000,0.480,-0.480
443,busca,SEARCHING,0,597,0,0,115,407,74,0,0,320,240,0,0.0000,0.480,-0.480
444,busca,SEARCHING,0,579,0,0,109,394,76,0,0,320,240,0,0.0000,0.480,-0.480
445,busca,SEARCHING,0,548,0,0,104,373,71,0,0,320,240,0,0.0000,0.480,-0.480
446,busca,SEARCHING,0,544,0,0,103,371,70,0,0,320,240,0,0.0000,0.480,-0.480
447,busca,SEARCHING,0,543,0,0,102,370,71,0,0,320,240,0,0.0000,0.480,-0.480
448,busca,SEARCHING,0,548,0,0,103,375,70,0,0,320,240,0,0.0000,0.480,-0.480
449,busca,SEARCHING,0,522,0,0,99,356,67,0,0,320,240,0,0.0000,0.480,-0.480
450,busca,SEARCHING,0,520,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
451,busca,SEARCHING,0,524,0,0,99,355,70,0,0,320,240,0,0.0000,0.480,-0.480
452,busca,SEARCHING,0,523,0,0,100,353,70,0,0,320,240,0,0.0000,0.480,-0.480
453,busca,SEARCHING,0,522,0,0,99,356,67,0,0,320,240,0,0.0000,0.480,-0.480
454,busca,SEARCHING,0,524,0,0,105,352,67,0,0,320,240,0,0.0000,0.480,-0.480
455,busca,SEARCHING,0,539,0,0,104,367,67,0,0,320,240,0,0.0000,0.480,-0.480
456,busca,SEARCHING,0,535,0,0,99,366,70,0,0,320,240,0,0.0000,0.480,-0.480
457,busca,SEARCHING,0,526,0,0,103,356,67,0,0,320,240,0,0.0000,0.480,-0.480
458,busca,SEARCHING,0,547,0,0,103,374,70,0,0,320,240,0,0.0000,0.480,-0.480
459,busca,SEARCHING,0,552,0,0,109,373,70,0,0,320,240,0,0.0000,0.480,-0.480
460,busca,SEARCHING,0,527,0,0,104,356,67,0,0,320,240,0,0.0000,0.480,-0.480
461,busca,SEARCHING,0,522,0,0,99,355,67,0,0,320,240,0,0.0000,0.480,-0.480
462,busca,SEARCHING,0,521,0,0,99,355,67,0,0,320,240,0,0.0000,0.480,-0.480
463,busca,SEARCHING,0,521,0,0,101,353,67,0,0,320,240,0,0.0000,0.480,-0.480
464,busca,SEARCHING,0,516,0,0,96,353,67,0,0,320,240,0,0.0000,0.480,-0.480
465,busca,SEARCHING,0,519,0,0,99,353,67,0,0,320,240,0,0.0000,0.480,-0.480
466,busca,SEARCHING,0,521,0,0,98,355,67,0,0,320,240,0,0.0000,0.480,-0.480
467,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
468,busca,SEARCHING,0,497,0,0,96,337,64,0,0,320,240,0,0.0000,0.480,-0.480
469,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
470,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
471,busca,SEARCHING,0,496,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
472,busca,SEARCHING,0,498,0,0,95,337,66,0,0,320,240,0,0.0000,0.480,-0.480
473,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
474,busca,SEARCHING,0,500,0,0,95,340,63,0,0,320,240,0,0.0000,0.480,-0.480
475,busca,SEARCHING,0,498,0,0,97,337,63,0,1,320,240,0,0.0000,0.480,-0.480
476,busca,SEARCHING,0,496,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
477,busca,SEARCHING,0,500,0,0,99,337,64,0,0,320,240,0,0.0000,0.480,-0.480
478,busca,SEARCHING,0,495,0,0,95,336,63,0,0,320,240,0,0.0000,0.480,-0.480
479,busca,SEARCHING,0,498,0,0,95,339,64,0,0,320,240,0,0.0000,0.480,-0.480
480,busca,SEARCHING,0,497,0,0,94,339,63,0,0,320,240,0,0.0000,0.480,-0.480
481,busca,SEARCHING,0,497,0,0,94,338,64,0,0,320,240,0,0.0000,0.480,-0.480
482,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
483,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
484,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
485,busca,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
486,busca,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
487,busca,SEARCHING,0,495,0,0,92,339,64,0,0,320,240,0,0.0000,0.480,-0.480
488,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
489,busca,SEARCHING,0,492,0,0,92,336,64,0,0,320,240,0,0.0000,0.480,-0.480
490,busca,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
491,busca,SEARCHING,0,497,0,0,94,338,63,0,0,320,240,0,0.0000,0.480,-0.480
492,busca,SEARCHING,0,496,0,0,94,338,64,0,0,320,240,0,0.0000,0.480,-0.480
493,busca,SEARCHING,0,524,0,0,99,357,67,0,0,320,240,0,0.0000,0.480,-0.480
494,busca,SEARCHING,0,549,0,0,104,374,71,0,0,320,240,0,0.0000,0.480,-0.480
495,busca,SEARCHING,0,573,0,0,109,390,74,0,0,320,240,0,0.0000,0.480,-0.480
496,busca,SEARCHING,0,577,0,0,110,390,77,0,0,320,240,0,0.0000,0.480,-0.480
497,busca,SEARCHING,0,581,0,0,108,398,74,0,0,320,240,0,0.0000,0.480,-0.480
498,busca,SEARCHING,0,586,0,0,110,397,78,0,0,320,240,0,0.0000,0.480,-0.480
499,busca,SEARCHING,0,615,0,0,116,421,78,0,0,320,240,0,0.0000,0.480,-0.480
500,aquisicao,TRACKING,1,658,0,0,122,436,99,0,0,320,240,0,0.6625,0.871,-0.483
501,aquisicao,TRACKING,1,149,0,0,26,103,20,0,0,119,131,0,0.6687,0.880,-0.498
502,aquisicao,TRACKING,1,145,0,0,26,99,19,0,0,117,131,0,0.6812,0.895,-0.524
503,aquisicao,TRACKING,1,138,0,0,25,94,18,1,0,115,131,0,0.6875,0.896,-0.530
504,aquisicao,TRACKING,1,134,0,0,24,92,18,0,0,113,131,0,0.7000,0.907,-0.552
505,aquisicao,TRACKING,1,129,0,0,22,90,16,0,1,111,131,0,0.7125,0.915,-0.570
506,aquisicao,TRACKING,1,125,0,0,22,87,16,0,0,109,131,0,0.7312,0.930,-0.602
507,aquisicao,TRACKING,1,120,0,0,21,82,17,0,0,107,131,0,0.7500,0.941,-0.629
508,aquisicao,TRACKING,1,123,0,0,23,83,17,0,0,105,131,0,0.7688,0.950,-0.654
509,aquisicao,TRACKING,1,136,0,0,23,91,22,0,0,103,131,0,0.7875,0.958,-0.678
510,aquisicao,TRACKING,1,140,0,0,28,93,19,0,0,101,131,0,0.8000,0.955,-0.687
511,aquisicao,TRACKING,1,126,0,0,23,85,17,0,1,99,131,0,0.8188,0.964,-0.712
512,aquisicao,TRACKING,1,115,0,0,21,77,17,0,0,97,131,0,0.8375,0.972,-0.736
513,aquisicao,TRACKING,1,118,0,0,21,81,15,0,1,95,131,0,0.8500,0.970,-0.744
514,aquisicao,TRACKING,1,109,0,0,19,74,15,1,0,93,131,0,0.8625,0.970,-0.755
515,aquisicao,TRACKING,1,100,0,0,17,68,15,0,0,91,131,0,0.8687,0.962,-0.753
516,aquisicao,TRACKING,1,109,0,0,19,75,15,0,0,94,131,0,0.8625,0.940,-0.726
517,aquisicao,TRACKING,1,112,0,0,19,77,15,1,0,97,131,0,0.8438,0.909,-0.678
518,aquisicao,TRACKING,1,111,0,0,19,73,19,0,0,100,131,0,0.8250,0.887,-0.640
519,aquisicao,TRACKING,1,113,0,0,20,77,15,0,1,103,131,0,0.8000,0.863,-0.595
520,aquisicao,TRACKING,1,114,0,0,21,76,16,1,0,106,131,0,0.7688,0.837,-0.541
521,aquisicao,TRACKING,1,112,0,0,20,76,16,0,0,109,131,0,0.7437,0.827,-0.509
522,aquisicao,TRACKING,1,114,0,0,20,78,16,0,0,112,131,0,0.7125,0.809,-0.464
523,aquisicao,TRACKING,1,120,0,0,21,82,17,0,0,115,131,0,0.6812,0.794,-0.423
524,aquisicao,TRACKING,1,134,0,0,24,91,19,0,0,118,131,0,0.6500,0.782,-0.384
525,aquisicao,TRACKING,1,138,0,0,25,94,19,0,0,121,131,0,0.6187,0.771,-0.346
526,aquisicao,TRACKING,1,144,0,0,25,99,20,0,0,124,131,0,0.5938,0.770,-0.323
527,aquisicao,TRACKING,1,148,0,0,26,102,20,0,0,127,131,0,0.5625,0.757,-0.283
528,aquisicao,TRACKING,1,148,0,0,27,100,20,0,0,130,131,0,0.5375,0.755,-0.260
529,aquisicao,TRACKING,1,162,0,0,29,108,25,0,0,131,131,0,0.5125,0.751,-0.234
530,aquisicao,TRACKING,1,168,0,0,31,114,23,0,0,131,131,0,0.4875,0.746,-0.207
531,aquisicao,TRACKING,1,183,0,0,37,122,24,0,0,131,131,0,0.4625,0.740,0.221
532,aquisicao,TRACKING,1,191,0,0,35,130,26,0,0,131,131,0,0.4437,0.742,0.235
533,aquisicao,TRACKING,1,186,0,0,35,127,23,0,0,131,131,0,0.4187,0.732,0.266
534,aquisicao,TRACKING,1,171,0,0,30,118,21,0,0,131,131,0,0.4000,0.733,0.282
535,aquisicao,TRACKING,1,156,0,0,29,107,20,0,0,131,131,0,0.3812,0.731,0.300
536,aquisicao,TRACKING,1,147,0,0,27,101,19,0,0,131,131,0,0.3625,0.727,0.319
537,aquisicao,TRACKING,1,147,0,0,27,101,19,0,0,131,131,0,0.3438,0.723,0.340
538,aquisicao,TRACKING,1,147,0,0,27,101,19,0,0,131,131,0,0.3250,0.718,0.361
539,aquisicao,TRACKING,1,139,0,0,26,96,17,0,0,131,131,0,0.3063,0.714,0.382
540,aquisicao,TRACKING,1,139,0,0,26,96,17,0,0,131,131,0,0.2875,0.708,0.403
541,aquisicao,TRACKING,1,147,0,0,27,101,18,1,0,131,131,0,0.2688,0.703,0.425
542,aquisicao,TRACKING,1,155,0,0,29,107,19,0,0,131,131,0,0.2500,0.698,0.446
543,aquisicao,TRACKING,1,146,0,0,28,101,17,0,0,131,131,0,0.2313,0.693,0.468
544,aquisicao,TRACKING,1,146,0,0,27,101,18,0,0,131,131,0,0.2125,0.687,0.489
545,aquisicao,TRACKING,1,139,0,0,26,96,17,0,0,131,131,0,0.1937,0.682,0.511
